Traveling Salesman Problem Specification

Visit 200 cities. Distance table:

0.000000,53.804476,16.459529,17.658567,14.864930,44.248365,99.222154,26.696412,55.016461,57.116526,55.831395,75.448431,57.484885,80.194021,71.298968,78.235153,38.086836,36.528111,47.688437,43.910556,27.972270,88.041812,71.362813,68.101283,66.263791,51.131788,40.657069,73.247857,32.885946,70.490368,40.103463,55.692007,71.018199,69.146611,89.825788,75.097033,79.193416,68.386224,17.374492,45.356024,50.985906,48.305050,31.466908,12.998792,70.604399,79.241998,36.853125,24.229225,20.045138,29.613860,32.242767,82.395760,86.567870,82.079867,27.520440,55.469493,86.870898,92.702951,75.287418,69.181437,13.470844,74.560480,57.259650,12.339025,18.314692,19.903022,30.968692,71.347922,68.089088,33.915126,81.150956,58.408129,83.323705,37.154235,31.892447,87.379911,83.638525,17.709332,53.022454,72.446612,27.900564,56.025352,31.595677,83.059557,26.497082,79.673114,53.278592,15.856298,29.205625,74.942497,38.884715,45.207454,80.966236,36.952020,45.786297,62.434870,28.420841,51.473035,30.901049,25.350625,84.380863,70.311172,41.666673,83.325826,23.046160,19.725845,9.479755,48.519772,77.112084,31.412684,14.606342,86.937441,24.285278,76.017394,61.523705,62.957384,33.329226,63.426105,93.837549,48.138086,87.842898,63.389811,82.856134,64.338539,79.329022,23.455190,27.045465,67.839091,32.401544,49.635757,30.756464,71.186108,31.833524,61.116979,80.254107,56.312943,56.614586,86.895856,34.912419,8.596916,83.701324,60.176108,60.399880,24.411562,34.191790,29.194137,64.709964,66.055879,61.807701,27.463988,26.648832,92.313815,40.472761,60.250588,38.129945,63.292261,50.056434,59.235308,16.003526,5.244323,42.864177,61.336598,50.439805,19.667659,40.776440,18.025555,70.528412,16.636686,87.378614,45.263070,77.197400,11.405072,66.886110,58.784353,66.955144,44.609388,67.908007,91.976162,41.469177,25.399268,15.548538,78.295929,42.692170,28.201532,59.942554,65.498792,57.336900,33.941855,24.855183,26.987165,72.310333,48.439779,31.069757,16.531860,36.331364,27.010076,86.686830,48.286752,50.141975,35.796691
53.804476,0.000000,58.426532,71.370945,57.438573,72.819536,47.927794,37.509679,32.775706,37.471435,16.283349,47.956305,71.444564,37.604419,17.633526,53.239885,48.170033,17.323100,15.307558,50.565720,28.071331,50.504834,61.348080,75.048222,69.267546,3.533720,31.934090,24.330021,68.800960,79.972921,27.288904,14.749724,27.758564,39.341100,39.502725,72.231868,42.188736,60.946261,70.801904,74.620782,30.968182,17.736493,30.120238,49.756036,72.521010,43.816523,21.988503,38.496247,47.528806,75.579878,65.632882,75.565064,35.962312,71.051075,73.493692,60.313345,85.975968,47.249169,45.251336,67.701936,44.861149,33.877949,15.022124,54.405488,36.702861,53.555316,82.933249,31.237920,64.194056,48.125149,63.672593,56.665777,72.512062,30.232372,33.377767,40.369333,32.224666,69.722144,18.783929,60.431934,66.291501,28.013096,22.259200,79.396083,77.454870,79.330187,50.099520,52.601796,31.145843,78.409819,40.117922,71.372602,63.454481,58.857773,40.978588,32.486725,25.577389,50.133643,53.689024,78.028343,30.581516,55.017134,26.521791,48.173450,30.827961,49.898793,61.421120,20.186331,27.885140,37.201219,64.399479,48.551063,77.138650,22.629036,40.941919,55.245808,42.234578,12.079823,41.710662,52.639660,39.343633,41.346203,71.539489,48.619662,82.007623,48.812786,42.334110,28.174372,59.215588,47.935896,40.549531,63.849971,42.338821,55.457611,53.069449,47.997309,58.818795,42.109615,58.775563,57.834771,78.392641,63.436327,29.399466,30.520914,42.699945,42.943555,65.243245,12.321553,49.013858,78.151852,75.133885,42.086229,22.427196,27.844870,20.842353,47.435160,24.208768,58.010588,69.318463,57.654540,59.616460,45.254481,14.387664,41.588123,39.370958,71.593975,65.324219,67.732025,48.396829,30.649661,79.623472,62.088048,56.687699,7.068758,15.652313,46.269057,17.266436,47.885047,39.885747,32.942625,57.016412,24.959866,25.085026,78.996404,36.453724,22.431838,51.581482,21.964111,68.472712,59.456884,48.795835,15.986501,49.372242,51.216555,51.461785,79.295579,45.850421,20.075006,3.663470,38.092930
16.459529,58.426532,0.000000,23.865849,1.643855,60.377265,106.003595,40.461794,49.756618,50.560168,64.534067,88.251730,73.935374,89.912802,75.931289,91.583519,26.998223,41.704303,56.416243,32.250921,37.850181,99.295082,86.527197,84.462305,82.416340,56.516332,53.465823,73.565925,48.652799,86.930156,51.792082,56.027785,80.150211,81.195502,97.058349,91.019512,90.255012,83.731886,25.091963,61.386259,46.145809,57.690818,43.321938,8.980485,86.765210,90.654780,37.647180,38.082014,35.915676,42.784740,48.367391,98.137290,93.614302,97.422535,40.954898,71.496606,103.076020,101.919712,87.615649,85.088775,28.216375,84.540430,65.509348,28.778908,22.604763,7.012458,39.048160,81.303623,83.769623,22.839504,95.713891,73.971973,98.715431,33.756595,28.387379,95.946038,90.211755,15.045632,52.092343,87.417405,43.603739,52.308232,38.105429,99.053557,36.543797,95.830161,68.437035,5.888638,28.240496,91.235840,53.340694,61.487994,95.519382,53.390227,60.116322,73.982507,33.686245,40.568987,47.232019,33.125038,88.332039,84.789049,38.987731,94.954408,29.391267,9.886395,22.877442,47.332254,84.589889,25.974599,28.231582,97.957138,31.897494,78.940680,54.379766,78.070818,24.981931,65.769791,100.025573,63.848118,95.856577,56.355784,98.186254,55.337144,95.630680,39.497323,42.015741,77.689494,48.859951,39.239473,23.685759,86.627744,23.638685,76.383400,93.307684,71.007065,72.471918,96.187413,51.364698,8.526596,99.586028,76.217746,56.607744,28.232219,49.192323,44.292102,80.666088,69.936100,76.219391,37.639686,38.784344,99.625539,50.810269,71.096292,47.591419,54.485983,47.444064,74.880576,17.634709,12.694128,59.241084,75.242580,58.962018,34.058383,55.046883,24.971116,86.155906,12.459970,98.268750,57.714978,93.467696,25.285056,81.869967,61.850181,73.260465,59.761393,69.479714,101.608240,33.555160,25.634061,31.834132,81.065986,40.420012,38.149452,72.509398,74.339954,46.632958,42.623851,39.573267,43.384819,85.650165,57.370666,19.510690,32.870825,52.373077,35.199507,97.089806,58.259947,54.943042,49.935787
17.658567,71.370945,23.865849,0.000000,23.115103,44.049812,116.080656,40.872772,71.060440,72.618942,72.349946,88.631631,61.143738,95.858134,88.791144,90.701868,50.595014,54.139490,64.343724,56.021512,44.760091,102.528117,80.832858,72.774832,72.497895,68.618683,54.908991,90.811134,31.831812,73.975200,55.347679,73.199260,87.117601,83.233559,106.578174,82.148780,93.952587,77.485778,2.157005,44.514228,67.146370,64.663332,47.015059,26.859584,76.655132,93.716166,54.277721,38.551989,31.288342,21.422457,33.118240,89.947367,103.405857,90.839657,20.174648,62.750635,92.258684,108.531732,88.982856,76.462159,28.320870,90.136919,73.939578,21.010128,35.825288,30.442143,15.208895,86.984052,76.219487,46.363032,91.662849,67.240877,91.924753,53.584277,48.140424,103.590934,100.645711,11.108036,70.314509,82.332007,27.255336,72.634626,49.119923,89.615910,13.105406,85.501987,63.390090,27.405003,46.117569,80.007420,51.143574,46.015665,91.500378,42.267836,57.853932,77.105365,46.071809,64.248823,38.201004,9.263609,101.923518,81.232069,58.407456,97.553736,40.687378,32.181585,10.952231,65.721706,93.865651,46.909162,11.876790,101.626095,8.036616,93.657922,76.778898,72.801308,47.491091,81.084296,110.904506,56.996872,104.300973,78.715559,91.632467,78.552773,84.216992,33.465892,39.420659,83.590034,37.029557,62.784330,45.488019,79.944956,46.028564,70.656590,93.053760,67.276189,64.544440,102.735413,40.037217,17.197602,90.697979,67.191963,77.024088,42.008614,45.811650,41.085580,71.936080,83.650650,73.092170,14.197570,16.715068,109.022051,56.565764,75.501282,54.718459,77.623157,66.931095,67.786152,6.880119,14.957017,48.592471,73.444601,67.123759,33.897925,53.212949,1.290777,78.756038,13.013432,102.162669,59.655386,82.374568,11.685441,76.897963,76.437405,84.145360,55.175672,85.550935,107.570328,56.067408,42.466101,21.260574,95.940823,59.562683,14.579429,73.737265,81.812179,70.302881,50.940671,21.301757,30.934541,84.911025,64.996948,43.098369,26.410297,44.769323,11.333679,101.835196,64.351135,67.707566,48.749479
14.864930,57.438573,1.643855,23.115103,0.000000,58.869593,104.915000,38.860670,49.683380,50.638578,63.252053,86.730795,72.326286,88.589940,74.982530,90.033947,27.527261,40.604446,55.116230,32.906999,36.420917,97.874135,84.896965,82.833641,80.775481,55.461638,51.920410,72.996071,47.193672,85.316092,50.301689,55.406813,78.859610,79.714617,95.926476,89.375657,88.841467,82.096353,24.233410,59.895370,46.008391,56.349685,41.806719,7.761879,85.124479,89.218840,36.883521,36.474903,34.272831,41.596832,46.855984,96.494636,92.493761,95.787998,39.734879,69.853566,101.436434,100.641520,86.121823,83.444920,26.577213,83.194989,64.261010,27.195824,21.367408,7.364798,38.323176,79.956913,82.127428,23.320666,94.106802,72.331152,97.079664,33.371885,27.950807,94.711378,89.125034,14.894013,51.576649,85.793541,42.148119,52.077545,36.887656,97.409891,35.617039,94.189129,66.804791,5.274724,27.539742,89.601058,51.726052,59.951947,93.912674,51.777086,58.509360,72.526444,32.524262,41.158243,45.602965,32.376498,87.460103,83.183580,38.572651,93.507104,28.115047,9.743773,21.535295,46.819177,83.426244,25.723314,26.927695,96.550861,31.150327,78.143720,54.541446,76.441186,25.089321,64.996001,98.979729,62.204962,94.663385,56.511087,96.552106,55.727842,93.996355,37.856553,40.381342,76.346369,47.265835,39.751745,23.601121,84.990087,23.704470,74.749258,91.774718,69.390137,70.828093,94.899772,49.757608,7.140598,97.942248,74.574792,56.401661,27.118810,47.559907,42.655918,79.022342,69.038895,74.614660,36.708804,37.678587,98.489727,49.394788,69.680902,46.220995,54.849737,47.075007,73.238556,17.120340,11.266971,57.615650,73.659575,57.681699,32.431431,53.439710,24.178094,84.514571,12.338741,96.871258,56.192174,91.831408,23.935583,80.244943,61.002624,72.171630,58.127857,68.784404,100.299838,33.699612,24.778731,30.286102,80.286198,39.973520,37.243138,70.993167,73.063057,47.218172,41.285141,38.221144,41.817880,84.098976,56.059078,20.023367,31.245695,50.730984,34.432906,95.724571,56.881955,53.929683,48.330310
44.248365,72.819536,60.377265,44.049812,58.869593,0.000000,103.889628,36.465699,90.243825,93.700573,63.932977,62.718459,19.053570,78.630970,86.099354,62.284670,80.517663,60.743692,58.845821,86.352467,47.686529,79.429364,46.132129,30.803260,32.726783,69.289039,42.034285,97.016152,12.263241,30.790347,46.065824,82.510310,73.407755,61.322457,94.466586,42.686443,72.966097,42.465268,41.892814,1.810430,86.241084,57.313445,43.125160,56.671078,36.165321,71.634420,67.951560,36.481792,29.869090,24.790406,12.015857,50.660804,92.257546,53.571154,24.957012,26.801724,50.067119,90.695379,64.731428,37.977741,37.628609,73.285264,66.193608,32.128089,53.993618,64.076975,39.184520,70.912349,39.365153,76.640754,57.993796,33.636873,54.272405,73.292924,69.422376,88.329350,91.151946,54.037192,82.468754,48.357938,17.153170,89.064697,55.849252,48.900703,34.868726,44.091298,34.136691,60.006672,65.039901,38.016425,33.759313,2.961793,57.900794,13.987076,36.403473,58.651769,56.599954,92.943481,19.577153,40.134274,98.598792,49.949774,75.959456,74.051842,52.922169,63.406529,38.157104,79.298783,83.232116,70.735165,33.540652,79.415688,40.585258,93.929600,98.392150,40.360296,74.473566,84.877638,100.893292,26.914012,90.445295,99.956873,54.327460,103.172176,41.839761,26.761001,31.335720,68.658722,14.486890,90.791934,71.423983,43.845148,73.084778,37.936346,65.329848,39.143444,29.551903,85.558646,14.139380,51.909659,50.527211,29.654605,92.928995,56.898094,30.195999,30.193949,33.974855,83.675541,44.360107,34.327942,29.318232,96.353959,50.566987,59.848481,52.046983,101.974812,82.554952,33.394774,49.780641,47.736762,15.351847,47.012833,61.042159,35.880474,35.192139,42.887625,41.746527,54.969131,80.275202,45.248878,40.380705,35.822993,44.078665,79.778246,78.504438,30.601271,90.066713,88.669782,81.236879,61.462489,28.708124,96.187989,76.248495,34.760330,52.745102,70.219448,98.319658,52.295670,22.749197,17.792452,57.741655,58.707712,74.235368,29.785134,21.609655,39.085210,81.509916,55.520080,69.886992,34.960388
99.222154,47.927794,106.003595,116.080656,104.915000,103.889628,0.000000,76.674848,73.719040,77.662933,43.859829,47.152550,93.995633,26.113891,31.525239,51.195718,94.931281,64.310555,51.745726,96.326815,71.357160,33.225495,69.677968,91.300099,84.742184,49.516064,64.346445,45.609114,104.709141,96.470648,62.124638,55.974828,30.689428,44.173791,9.663306,81.673310,34.071362,71.810979,115.116828,105.609301,73.826861,51.616593,69.605023,97.163003,85.809981,36.304613,69.838578,78.626221,87.456058,115.111365,101.155008,80.132451,12.674934,73.578321,113.308700,81.247980,92.173574,17.737499,43.721889,80.270916,87.916719,30.858104,42.161379,96.596712,83.707502,101.415613,125.380044,33.001315,76.411669,95.453496,63.361538,74.644197,74.604433,77.423985,81.111850,16.180143,15.791913,116.206823,61.309978,67.411686,103.944702,68.233754,68.319482,85.367228,119.539918,88.204471,71.047897,100.256307,79.073023,90.755388,71.524628,101.493418,63.228281,90.981795,67.572919,45.292327,72.448249,93.855468,88.503712,121.313799,23.649416,62.182228,72.993215,36.762678,77.245685,97.765667,105.388564,64.942325,22.248557,84.863506,107.141485,31.620001,120.620612,33.396431,79.186939,69.208859,89.609312,44.508553,6.910371,77.483721,13.514485,78.563427,73.570156,86.741846,92.497297,87.174250,80.000348,35.299363,93.676819,92.032433,88.205629,73.265384,89.874920,71.013704,48.487559,66.370817,78.602017,20.255389,91.944704,104.508023,83.258474,81.702241,66.824116,77.796499,76.494201,79.400830,80.564921,38.090867,62.778300,120.014508,116.018742,7.542020,59.831965,44.198581,61.368374,85.874121,67.787075,75.633976,115.189677,103.678586,88.566275,58.980582,48.963279,82.942691,69.681810,116.055279,75.868218,114.440269,30.594524,60.050192,90.704178,105.473389,67.573992,46.402526,32.744065,73.296102,43.776259,20.764952,85.859613,80.772611,98.241549,32.565719,71.406862,120.863404,51.431803,34.951585,93.418034,65.282852,107.984090,96.432137,51.948384,51.132432,96.989232,92.111633,83.445720,122.192961,27.309881,52.290853,51.223741,71.868272
26.696412,37.509679,40.461794,40.872772,38.860670,36.465699,76.674848,0.000000,54.598882,58.405636,32.967002,48.755603,40.733354,55.114886,52.864133,51.585679,50.299147,24.280540,25.733117,55.694835,11.305043,61.785143,46.415893,48.690942,45.018648,34.066633,14.125991,61.196767,31.295939,52.440678,14.699435,46.086867,46.760960,42.646366,67.031357,52.356821,53.115901,43.868915,39.537037,38.208152,50.725497,25.251339,7.544801,32.601445,49.265880,52.964829,32.108306,2.467540,10.814612,38.999703,28.177047,58.850413,64.092865,57.441865,37.049376,33.915054,65.435196,67.838185,48.669663,46.501425,13.257623,49.371476,34.893210,20.229407,22.751295,40.221125,48.728275,46.259233,44.545735,47.231082,55.258753,34.684649,58.789982,38.806722,36.058061,63.228556,61.843015,44.239222,46.030144,47.135647,28.908900,52.936617,19.498272,60.503637,42.871460,58.068140,28.529202,36.749096,31.283888,54.513086,12.999110,35.562845,55.063244,23.086873,19.667532,36.265112,20.978073,60.735082,16.888842,44.905560,66.012390,44.330692,40.567842,56.919008,18.690855,37.786346,29.921176,43.011083,54.493883,38.425536,30.737883,60.815100,44.310953,59.710848,63.076041,37.974971,43.323128,49.328533,72.133994,25.395254,64.248687,64.496384,58.185511,68.607449,58.846003,11.350302,5.130725,42.953189,22.197753,58.387816,40.166341,46.880362,42.204007,36.497915,53.563586,30.639130,34.106058,62.065964,22.391451,34.628161,60.664087,38.476861,56.664115,22.905918,9.966473,6.667946,42.382314,49.243500,35.760089,43.339691,39.439281,69.359005,17.096398,34.667918,16.925227,67.363819,46.463425,35.769504,41.838019,31.926440,26.074949,34.873716,28.417974,7.119114,14.603110,40.582355,46.768476,43.325046,61.328604,18.842595,56.490960,29.493301,41.625798,44.196527,46.479911,20.086932,54.471849,66.771632,48.268198,28.426249,21.574607,62.036407,40.617371,44.188720,33.317151,41.805818,65.401971,15.996344,31.799209,21.948135,45.652165,26.058366,45.850785,15.450660,17.169439,45.643512,60.962622,24.387134,34.253199,9.486695
55.016461,32.775706,49.756618,71.060440,49.683380,90.243825,73.719040,54.598882,0.000000,4.709969,48.586936,80.437923,94.806753,69.687183,43.028780,85.601650,26.271937,31.706603,44.675199,24.973630,43.422396,83.001360,91.365398,101.134130,96.216135,34.371085,56.961661,30.021879,82.288925,105.522838,52.279467,18.929826,60.206136,71.792956,67.359044,101.068893,74.891500,90.294156,71.484017,91.880359,4.096482,47.345510,49.699084,44.252850,100.019862,76.572950,22.491206,54.048722,60.579134,83.739274,80.023343,105.553425,63.926449,101.775158,81.556013,85.874347,114.923375,77.809950,77.888153,95.882395,53.810398,66.444270,47.644662,62.320088,38.006197,42.853242,85.672335,63.932261,92.815024,29.029447,95.318825,84.010620,103.248920,17.950493,23.125423,70.641752,59.719212,64.552762,14.053131,90.859491,78.229770,5.489003,35.395405,108.783620,81.497318,107.846408,77.134132,44.542652,26.290319,105.786551,63.429379,89.748881,95.098488,77.541200,67.018424,64.599073,33.735968,20.424405,70.988666,79.829364,50.884741,85.845818,14.317917,80.902341,37.411401,39.943396,64.472282,13.422803,58.063232,24.193974,69.299174,80.986170,78.671901,40.597767,8.821463,84.222121,24.993577,29.665719,66.831415,77.344055,68.782439,9.967361,102.341941,15.994553,109.799769,63.493883,59.573647,60.940498,75.764281,18.930795,26.085125,93.361739,26.216926,83.869878,85.639844,76.397136,85.112833,73.273222,76.582586,54.031294,108.140170,89.833917,8.032696,33.651746,63.505862,61.262147,92.652176,36.721596,78.793542,82.475528,81.412638,69.768713,47.541695,60.015060,43.880082,14.768417,9.141266,85.328650,66.228716,56.194682,80.595348,75.520816,45.147451,54.393586,63.616179,71.827571,94.376086,62.015879,80.750242,57.886457,107.371852,66.200273,86.438312,29.604471,46.200631,70.932635,29.979319,78.972188,16.982663,30.186465,65.909473,41.903881,14.015630,83.204116,67.625679,55.129863,19.795389,40.767878,77.712496,73.384594,80.807345,45.734926,32.015159,61.950008,71.678939,81.666447,77.956198,49.539227,32.072714,60.204610
57.116526,37.471435,50.560168,72.618942,50.638578,93.700573,77.662933,58.405636,4.709969,0.000000,53.296459,85.146988,98.819469,74.277154,47.280920,90.307681,25.539212,35.988113,49.324331,23.227032,47.335648,87.635330,95.935181,105.372215,100.540188,39.080812,61.320005,33.240497,85.392794,109.702107,56.676993,23.484340,64.846265,76.501976,71.544284,105.537969,79.562188,94.817791,73.171399,95.309304,7.788453,51.990532,53.783448,45.762844,104.381659,81.256524,26.397805,57.733998,63.913021,86.217961,83.245550,110.106737,68.142305,106.384884,84.047012,90.113480,119.384246,82.223268,82.597744,100.307744,56.860108,71.095355,52.352826,65.074227,40.751530,43.568337,87.443687,68.603825,97.280334,28.808955,99.990419,88.397972,107.858567,20.647269,25.395984,75.044168,63.922834,65.528578,18.721374,95.457798,81.205248,9.803846,39.424874,113.287048,83.488024,112.279974,81.519833,45.635943,29.077799,110.127016,67.616589,93.305976,99.770036,81.216837,71.376977,69.301431,37.445595,17.415864,74.594046,81.546285,54.582381,90.474408,17.846551,85.577902,40.778843,40.921848,66.596269,18.069010,62.503389,25.800292,71.570665,85.612032,80.368162,44.375722,4.692717,88.729437,25.578266,33.951034,70.759651,81.549558,73.110615,6.350100,106.956718,11.308258,114.169201,66.941708,63.314656,65.628789,79.248728,16.348483,27.180902,97.892951,26.936692,88.337385,90.349759,80.882021,89.414357,77.759318,80.182494,55.462073,112.672626,94.129109,10.983847,36.860882,67.498187,65.073315,97.022416,41.065013,83.364786,84.490742,83.687454,73.923732,51.994468,64.720178,48.275737,10.072235,13.775542,89.710264,67.479822,57.902370,84.462168,80.127094,49.832541,57.820348,67.869923,73.448314,98.871640,62.961518,85.364914,62.370666,111.741433,68.426582,90.995962,34.148597,50.731373,75.169236,33.889871,83.439727,17.056412,32.914522,68.711375,45.548666,17.841830,85.195834,72.289770,59.804843,15.780549,44.990125,80.387631,76.628179,85.501557,50.390869,31.990940,65.021698,75.544495,83.436112,82.541056,54.170275,36.781099,64.332319
